IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150099105,SUSPICIOUS OCC,SUSPICIOUS PERSON,Sunday,02/01/2015,21:20,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,-122.444707063455,37.7249307267936,"(37.7249307267936, -122.444707063455)",15009910564080
150099111,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Sunday,02/01/2015,20:51,MISSION,NONE,4000 Block of 25TH ST,-122.430635054089,37.7499506207926,"(37.7499506207926, -122.430635054089)",15009911112080
150099111,NON-CRIMINAL,FOUND PROPERTY,Sunday,02/01/2015,20:51,MISSION,NONE,4000 Block of 25TH ST,-122.430635054089,37.7499506207926,"(37.7499506207926, -122.430635054089)",15009911172000
150099111,NON-CRIMINAL,TURNED IN GUN,Sunday,02/01/2015,20:51,MISSION,NONE,4000 Block of 25TH ST,-122.430635054089,37.7499506207926,"(37.7499506207926, -122.430635054089)",15009911173010
150099127,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,01/29/2015,16:00,TARAVAL,NONE,1300 Block of 27TH AV,-122.485701465567,37.7622325550481,"(37.7622325550481, -122.485701465567)",15009912761030
150099133,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,02/01/2015,21:30,INGLESIDE,NONE,BAY SHORE BL / SUNNYDALE AV,-122.405109485404,37.7088563076781,"(37.7088563076781, -122.405109485404)",15009913303072
150099133,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,02/01/2015,21:30,INGLESIDE,NONE,BAY SHORE BL / SUNNYDALE AV,-122.405109485404,37.7088563076781,"(37.7088563076781, -122.405109485404)",15009913304012
150099133,MISSING PERSON,FOUND PERSON,Sunday,02/01/2015,21:30,INGLESIDE,NONE,BAY SHORE BL / SUNNYDALE AV,-122.405109485404,37.7088563076781,"(37.7088563076781, -122.405109485404)",15009913375000
150099155,NON-CRIMINAL,FOUND PROPERTY,Sunday,02/01/2015,17:57,TARAVAL,NONE,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,"(37.7285280627465, -122.475647460786)",15009915572000
150099161,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,02/01/2015,21:15,BAYVIEW,NONE,1000 Block of HOLLISTER AV,-122.391468771522,37.7192685809366,"(37.7192685809366, -122.391468771522)",15009916119090
150099161,WEAPON LAWS,POSSESSION OF AIR GUN,Sunday,02/01/2015,21:15,BAYVIEW,NONE,1000 Block of HOLLISTER AV,-122.391468771522,37.7192685809366,"(37.7192685809366, -122.391468771522)",15009916130140
150099177,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,02/01/2015,21:50,BAYVIEW,NONE,0 Block of CHARTEROAK AV,-122.404686545316,37.7365866116543,"(37.7365866116543, -122.404686545316)",15009917703071
150099177,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,02/01/2015,21:50,BAYVIEW,NONE,0 Block of CHARTEROAK AV,-122.404686545316,37.7365866116543,"(37.7365866116543, -122.404686545316)",15009917703072
150099183,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,02/01/2015,22:28,CENTRAL,NONE,500 Block of BROADWAY ST,-122.406460643507,37.7979466732983,"(37.7979466732983, -122.406460643507)",15009918304013
150099183,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,02/01/2015,22:28,CENTRAL,NONE,500 Block of BROADWAY ST,-122.406460643507,37.7979466732983,"(37.7979466732983, -122.406460643507)",15009918304014
150099202,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,02/01/2015,22:25,MISSION,NONE,1000 Block of NOE ST,-122.431980748524,37.7518275738203,"(37.7518275738203, -122.431980748524)",15009920203014
150099202,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,02/01/2015,22:25,MISSION,NONE,1000 Block of NOE ST,-122.431980748524,37.7518275738203,"(37.7518275738203, -122.431980748524)",15009920264085
140042001,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,01/15/2014,12:30,CENTRAL,NONE,SANSOME ST / BUSH ST,-122.400748631911,37.7911776792224,"(37.7911776792224, -122.400748631911)",14004200109320
150099218,ASSAULT,CHILD ABUSE (PHYSICAL),Sunday,02/01/2015,22:10,RICHMOND,"ARREST, BOOKED",ARGUELLO BL / GEARY BL,-122.45886061567,37.7812550935484,"(37.7812550935484, -122.45886061567)",15009921815015
150099218,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,02/01/2015,22:10,RICHMOND,"ARREST, BOOKED",ARGUELLO BL / GEARY BL,-122.45886061567,37.7812550935484,"(37.7812550935484, -122.45886061567)",15009921819090
150099224,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,02/01/2015,22:26,SOUTHERN,PSYCHOPATHIC CASE,200 Block of FOLSOM ST,-122.392347671978,37.7890603555993,"(37.7890603555993, -122.392347671978)",15009922464020
150099230,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/01/2015,18:00,CENTRAL,NONE,500 Block of COLUMBUS AV,-122.409576373262,37.7999519603954,"(37.7999519603954, -122.409576373262)",15009923007021
150099246,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,02/01/2015,22:52,SOUTHERN,"ARREST, CITED",5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",15009924665016
150099252,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Sunday,02/01/2015,22:10,BAYVIEW,NONE,PENNSYLVANIA AV / MARIPOSA ST,-122.393732090374,37.7640221094087,"(37.7640221094087, -122.393732090374)",15009925228166
150099252,VANDALISM,VANDALISM WITH NOXIOUS CHEMICAL,Sunday,02/01/2015,22:10,BAYVIEW,NONE,PENNSYLVANIA AV / MARIPOSA ST,-122.393732090374,37.7640221094087,"(37.7640221094087, -122.393732090374)",15009925228167
150099268,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,02/01/2015,22:34,NORTHERN,"ARREST, BOOKED",POLK ST / BUSH ST,-122.420307355721,37.7886989511647,"(37.7886989511647, -122.420307355721)",15009926816710
150099268,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,02/01/2015,22:34,NORTHERN,"ARREST, BOOKED",POLK ST / BUSH ST,-122.420307355721,37.7886989511647,"(37.7886989511647, -122.420307355721)",15009926868020
150099274,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Sunday,02/01/2015,22:25,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062,"(37.7832767266062, -122.414081138014)",15009927403073
150099280,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/31/2015,23:00,NORTHERN,NONE,600 Block of FILLMORE ST,-122.431038532157,37.7753861665924,"(37.7753861665924, -122.431038532157)",15009928006244
150099296,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,02/01/2015,22:57,INGLESIDE,"ARREST, BOOKED",CORTLAND AV / COLERIDGE ST,-122.421744604955,37.7405796745233,"(37.7405796745233, -122.421744604955)",15009929665016
150099309,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Sunday,02/01/2015,13:15,TARAVAL,NONE,1800 Block of WAWONA ST,-122.486177330467,37.7368129188976,"(37.7368129188976, -122.486177330467)",15009930905011
150099321,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,02/01/2015,21:05,NORTHERN,NONE,2100 Block of LOMBARD ST,-122.436910088417,37.7998528145322,"(37.7998528145322, -122.436910088417)",15009932106244
150099337,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,01/27/2015,15:30,NORTHERN,NONE,1400 Block of VALLEJO ST,-122.421143711132,37.796948073613,"(37.796948073613, -122.421143711132)",15009933706304
150099343,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,02/01/2015,23:23,INGLESIDE,UNFOUNDED,200 Block of ROLPH ST,-122.43761850613,37.7139249971979,"(37.7139249971979, -122.43761850613)",15009934364020
150099359,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Sunday,02/01/2015,02:00,NORTHERN,NONE,POLK ST / OLIVE ST,-122.419458073153,37.7844990197997,"(37.7844990197997, -122.419458073153)",15009935903073
150099365,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,02/01/2015,18:45,NORTHERN,NONE,ELLIS ST / VANNESS AV,-122.421011927709,37.7838226942199,"(37.7838226942199, -122.421011927709)",15009936506244
150099371,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,02/01/2015,23:08,TENDERLOIN,JUVENILE BOOKED,TURK ST / JONES ST,-122.412414263581,37.7830037964534,"(37.7830037964534, -122.412414263581)",15009937165010
150099387,ASSAULT,BATTERY,Sunday,02/01/2015,22:33,TARAVAL,NONE,20TH AV / IRVING ST,-122.478191939982,37.7635138827396,"(37.7635138827396, -122.478191939982)",15009938704134
150099393,MISSING PERSON,FOUND PERSON,Sunday,02/01/2015,22:59,CENTRAL,NONE,1000 Block of SUTTER ST,-122.417672923626,37.7881242734432,"(37.7881242734432, -122.417672923626)",15009939375000
150099406,VEHICLE THEFT,STOLEN TRUCK,Sunday,02/01/2015,20:00,MISSION,NONE,24TH ST / LILAC ST,-122.417878226786,37.7522731644848,"(37.7522731644848, -122.417878226786)",15009940607025
150099412,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,02/01/2015,23:34,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.409853729941,37.7833862379382,"(37.7833862379382, -122.409853729941)",15009941216660
150099412,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,02/01/2015,23:34,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.409853729941,37.7833862379382,"(37.7833862379382, -122.409853729941)",15009941262050
150099434,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,02/01/2015,23:55,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410157073911,37.7842973843312,"(37.7842973843312, -122.410157073911)",15009943407055
150099440,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,02/02/2015,00:12,SOUTHERN,NONE,1200 Block of MARKET ST,-122.415448759562,37.778293520129,"(37.778293520129, -122.415448759562)",15009944006151
150099456,NON-CRIMINAL,LOST PROPERTY,Sunday,02/01/2015,20:00,SOUTHERN,NONE,200 Block of 2ND ST,-122.396920775993,37.7857918163181,"(37.7857918163181, -122.396920775993)",15009945671000
150099462,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,02/02/2015,11:26,INGLESIDE,"ARREST, BOOKED",SAN JOSE AV / RANDALL ST,-122.424147588961,37.7398702066093,"(37.7398702066093, -122.424147588961)",15009946265016
150099478,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,02/02/2015,00:29,PARK,NONE,1300 Block of 4TH AV,-122.460830150553,37.76343703896,"(37.76343703896, -122.460830150553)",15009947864020
150099484,OTHER OFFENSES,RESISTING ARREST,Monday,02/02/2015,01:00,MISSION,"ARREST, BOOKED",22ND ST / MISSION ST,-122.418748733523,37.7554371875097,"(37.7554371875097, -122.418748733523)",15009948427170
150099490,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Monday,02/02/2015,00:20,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.407845374111,37.7850943210103,"(37.7850943210103, -122.407845374111)",15009949012080
150099490,SECONDARY CODES,ATM RELATED CRIME,Monday,02/02/2015,00:20,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.407845374111,37.7850943210103,"(37.7850943210103, -122.407845374111)",15009949015400
150099490,OTHER OFFENSES,RESISTING ARREST,Monday,02/02/2015,00:20,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.407845374111,37.7850943210103,"(37.7850943210103, -122.407845374111)",15009949027170
150099503,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,02/02/2015,01:15,SOUTHERN,NONE,800 Block of MARKET ST,-122.406690592261,37.7852071918419,"(37.7852071918419, -122.406690592261)",15009950304012
150099519,NON-CRIMINAL,AIDED CASE,Monday,02/02/2015,01:00,CENTRAL,NONE,600 Block of JONES ST,-122.413162802096,37.7870801005292,"(37.7870801005292, -122.413162802096)",15009951951040
150099525,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,02/01/2015,19:00,INGLESIDE,NONE,STANFORDHEIGHTS AV / LOSPALMOS DR,-122.449991706608,37.7358413359143,"(37.7358413359143, -122.449991706608)",15009952506241
150099531,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Monday,02/02/2015,01:10,SOUTHERN,NONE,GOLDEN GATE AV / TAYLOR ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15009953103072
150099547,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Monday,02/02/2015,00:50,MISSION,NONE,400 Block of VALENCIA ST,-122.42207304894,37.7661259454801,"(37.7661259454801, -122.42207304894)",15009954705051
150099569,DISORDERLY CONDUCT,DISTURBING THE PEACE,Monday,02/02/2015,02:25,INGLESIDE,"ARREST, BOOKED",2900 Block of DIAMOND ST,-122.434363909417,37.7330448919252,"(37.7330448919252, -122.434363909417)",15009956919022
150099575,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Monday,02/02/2015,02:23,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15009957516660
150099575,OTHER OFFENSES,RESISTING ARREST,Monday,02/02/2015,02:23,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15009957527170
150099575,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Monday,02/02/2015,02:23,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15009957562020
150099581,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,02/02/2015,03:30,BAYVIEW,NONE,SHAFTER AV / 3RD ST,-122.391800296943,37.7316450604526,"(37.7316450604526, -122.391800296943)",15009958103014
150099581,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,02/02/2015,03:30,BAYVIEW,NONE,SHAFTER AV / 3RD ST,-122.391800296943,37.7316450604526,"(37.7316450604526, -122.391800296943)",15009958104014
150099597,MISSING PERSON,MISSING ADULT,Sunday,02/01/2015,20:30,SOUTHERN,NONE,0 Block of DORE ST,-122.413045971966,37.7738617771611,"(37.7738617771611, -122.413045971966)",15009959774000
150099600,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,02/01/2015,16:00,RICHMOND,NONE,2000 Block of BRODERICK ST,-122.442320261009,37.7892390511991,"(37.7892390511991, -122.442320261009)",15009960006241
150099616,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,02/02/2015,01:30,TENDERLOIN,NONE,200 Block of JONES ST,-122.412436901867,37.7834857455601,"(37.7834857455601, -122.412436901867)",15009961604014
150099622,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,02/02/2015,04:03,CENTRAL,"ARREST, CITED",0 Block of POST ST,-122.403177062044,37.7888993699465,"(37.7888993699465, -122.403177062044)",15009962265015
150099644,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,02/02/2015,04:06,INGLESIDE,NONE,100 Block of JUDSON AV,-122.445438540349,37.7283363348481,"(37.7283363348481, -122.445438540349)",15009964464020
150099650,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,02/02/2015,04:00,TENDERLOIN,NONE,700 Block of OFARRELL ST,-122.417107256373,37.7853238292094,"(37.7853238292094, -122.417107256373)",15009965004012
150099666,ASSAULT,BATTERY,Saturday,01/31/2015,20:13,NORTHERN,NONE,600 Block of PAGE ST,-122.431481386384,37.7729864955863,"(37.7729864955863, -122.431481386384)",15009966604134
150099672,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,02/02/2015,02:00,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.399625435061,37.7831585013597,"(37.7831585013597, -122.399625435061)",15009967206302
150099688,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,02/02/2015,06:30,SOUTHERN,NONE,1000 Block of HOWARD ST,-122.40749684872,37.7795496260755,"(37.7795496260755, -122.40749684872)",15009968864020
150099694,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,02/02/2015,07:04,BAYVIEW,NONE,4000 Block of 3RD ST,-122.388753046997,37.7407360548358,"(37.7407360548358, -122.388753046997)",15009969461030
150099707,ROBBERY,ATTEMPTED ROBBERY WITH A DEADLY WEAPON,Monday,02/02/2015,06:40,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.413069926397,37.7820204255866,"(37.7820204255866, -122.413069926397)",15009970703473
150099707,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Monday,02/02/2015,06:40,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.413069926397,37.7820204255866,"(37.7820204255866, -122.413069926397)",15009970712030
150099713,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,02/01/2015,23:30,NORTHERN,NONE,3300 Block of SCOTT ST,-122.441342986493,37.8006581362894,"(37.8006581362894, -122.441342986493)",15009971306243
150099729,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,02/02/2015,07:45,MISSION,"ARREST, BOOKED",MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15009972965015
150099735,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,02/02/2015,05:42,SOUTHERN,UNFOUNDED,600 Block of BRYANT ST,-122.399151509541,37.77862707848,"(37.77862707848, -122.399151509541)",15009973528100
150099741,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,01/29/2015,15:20,BAYVIEW,NONE,0 Block of NAVY RD,-122.379424889828,37.7294990859712,"(37.7294990859712, -122.379424889828)",15009974106222
150099757,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,01/28/2015,14:00,SOUTHERN,NONE,400 Block of FOLSOM ST,-122.394172783809,37.7874643193106,"(37.7874643193106, -122.394172783809)",15009975706374
150099763,OTHER OFFENSES,"SCHOOL PROPERTY, DISTURBANCE ON",Monday,02/02/2015,07:25,TARAVAL,NONE,400 Block of SARGENT ST,-122.466676958213,37.7161650273626,"(37.7161650273626, -122.466676958213)",15009976319081
150099763,OTHER OFFENSES,FALSE REPORT OF BOMB,Monday,02/02/2015,07:25,TARAVAL,NONE,400 Block of SARGENT ST,-122.466676958213,37.7161650273626,"(37.7161650273626, -122.466676958213)",15009976326105
150099804,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,02/01/2015,21:00,MISSION,NONE,300 Block of LEXINGTON ST,-122.420489911989,37.7577269207659,"(37.7577269207659, -122.420489911989)",15009980405043
150099804,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,02/01/2015,21:00,MISSION,NONE,300 Block of LEXINGTON ST,-122.420489911989,37.7577269207659,"(37.7577269207659, -122.420489911989)",15009980406240
150099810,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,02/02/2015,08:17,PARK,"ARREST, BOOKED",KEZAR DR / MARTIN LUTHER KING JR DR,-122.458638758608,37.7671999403456,"(37.7671999403456, -122.458638758608)",15009981016710
150099832,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Monday,02/02/2015,04:00,TENDERLOIN,NONE,POWELL ST / OFARRELL ST,-122.408040474858,37.7864094033618,"(37.7864094033618, -122.408040474858)",15009983206223
150099832,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,02/02/2015,04:00,TENDERLOIN,NONE,POWELL ST / OFARRELL ST,-122.408040474858,37.7864094033618,"(37.7864094033618, -122.408040474858)",15009983264070
150099848,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,02/01/2015,20:30,MISSION,NONE,300 Block of DOLORES ST,-122.426118705944,37.7635158382169,"(37.7635158382169, -122.426118705944)",15009984805083
150099860,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,02/01/2015,12:30,NORTHERN,NONE,3300 Block of SCOTT ST,-122.441342986493,37.8006581362894,"(37.8006581362894, -122.441342986493)",15009986006240
150099860,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,02/01/2015,12:30,NORTHERN,NONE,3300 Block of SCOTT ST,-122.441342986493,37.8006581362894,"(37.8006581362894, -122.441342986493)",15009986028100
150099860,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,02/01/2015,12:30,NORTHERN,NONE,3300 Block of SCOTT ST,-122.441342986493,37.8006581362894,"(37.8006581362894, -122.441342986493)",15009986028160
150099876,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,01/30/2015,17:30,TARAVAL,NONE,1600 Block of 37TH AV,-122.495889000409,37.7561689903902,"(37.7561689903902, -122.495889000409)",15009987605071
150099882,TRESPASS,TRESPASSING,Monday,02/02/2015,07:40,MISSION,"ARREST, BOOKED",2600 Block of MISSION ST,-122.41860030589,37.7546255872838,"(37.7546255872838, -122.41860030589)",15009988227195
150099898,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,02/01/2015,20:30,NORTHERN,NONE,1800 Block of LOMBARD ST,-122.431930567825,37.8002462854299,"(37.8002462854299, -122.431930567825)",15009989828150
150099901,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Sunday,02/01/2015,08:00,PARK,NONE,100 Block of ASHBURY ST,-122.447849373033,37.7741823599244,"(37.7741823599244, -122.447849373033)",15009990128165
150099917,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,02/02/2015,08:41,CENTRAL,NONE,COLUMBUS AV / MASON ST,-122.412911739492,37.8021828448089,"(37.8021828448089, -122.412911739492)",15009991764020
150099939,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Monday,02/02/2015,09:10,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15009993902004
150099945,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Monday,02/02/2015,09:10,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15009994502004
150099967,LARCENY/THEFT,"LICENSE PLATE OR TAB, THEFT OF",Tuesday,01/20/2015,09:00,NORTHERN,NONE,FULTON ST / WEBSTER ST,-122.429850411503,37.7779180624996,"(37.7779180624996, -122.429850411503)",15009996706246
150099973,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,01/30/2015,16:30,BAYVIEW,NONE,0 Block of MISSISSIPPI ST,-122.394820593541,37.7659016973539,"(37.7659016973539, -122.394820593541)",15009997305151
150099989,WARRANTS,WARRANT ARREST,Monday,02/02/2015,09:06,RICHMOND,"ARREST, BOOKED",GREAT HY / LINCOLN WY,-122.510339992198,37.7640000597982,"(37.7640000597982, -122.510339992198)",15009998963010
150100019,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,01/27/2015,08:00,SOUTHERN,NONE,500 Block of BRYANT ST,-122.396589419143,37.7806522801523,"(37.7806522801523, -122.396589419143)",15010001906301
150100031,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Monday,01/26/2015,09:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15010003109015
